Category Id;Category Name
10003094;Groceries / Bakery / Baked Goods & Desserts / Cookies, Brownies & Macarons
10003096;Groceries / Bakery / Baked Goods & Desserts / Slices, Pies & Tarts
10003097;Groceries / Bakery / Baked Goods & Desserts / Pretzels
10003095;Groceries / Bakery / Baked Goods & Desserts / Shortbread
10003098;Groceries / Bakery / Breakfast & Pastries / Croissants
10003099;Groceries / Bakery / Breakfast & Pastries / Crumpets & Muffins
10100574;Groceries / Bakery / Breakfast & Pastries / Pastries & Brioche
10003100;Groceries / Bakery / Breakfast & Pastries / Pancakes, Crepes & Waffles
10003088;Groceries / Bakery / Fresh Bread / Loaves & Artisanal Breads
10003086;Groceries / Bakery / Fresh Bread / Sliced Bread
10003092;Groceries / Bakery / Fresh Bread / Bagels & Pretzels
10003087;Groceries / Bakery / Fresh Bread / Buns & Rolls
10003091;Groceries / Bakery / Fresh Bread / Crispbread & Toast
10003090;Groceries / Bakery / Fresh Bread / Garlic & Cheese Breads
10003089;Groceries / Bakery / Fresh Bread / Long Life Bread
10003028;Groceries / Bakery / Mooncakes
10003029;Groceries / Bakery / Speciality Bakery
10003101;Groceries / Bakery / Wraps, Pita & Indian Breads / Chapati
10003102;Groceries / Bakery / Wraps, Pita & Indian Breads / Naan
10003103;Groceries / Bakery / Wraps, Pita & Indian Breads / Paratha
10003104;Groceries / Bakery / Wraps, Pita & Indian Breads / Pita
10003105;Groceries / Bakery / Wraps, Pita & Indian Breads / Wraps
10003348;Groceries / Beer, Wine & Spirits / Beer / Craft & Specialty Beer
10003347;Groceries / Beer, Wine & Spirits / Beer / Lager Beer
10003349;Groceries / Beer, Wine & Spirits / Beer / Radler & Flavoured Beer
10100513;Groceries / Beer, Wine & Spirits / Cider / Apple
10100514;Groceries / Beer, Wine & Spirits / Cider / Flavoured
8876;Groceries / Breakfast Cereals & Spreads / Bars / Cereal Bars
10003022;Groceries / Breakfast Cereals & Spreads / Bars / Protein Bars
10003357;Groceries / Breakfast Cereals & Spreads / Breakfast Cereals / Adult Cereals
10003358;Groceries / Breakfast Cereals & Spreads / Breakfast Cereals / Kids Cereals
8875;Groceries / Breakfast Cereals & Spreads / Granola
14748;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Chocolate & Sweet Spreads
14749;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Honey
14750;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Jam & Marmalade
14751;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Kaya
14752;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Peanut Butter and Nut Spreads
14753;Groceries / Breakfast Cereals & Spreads / Jams, Honey & Spreads / Savoury Spread
10003021;Groceries / Breakfast Cereals & Spreads / Muesli
8874;Groceries / Breakfast Cereals & Spreads / Oatmeals
3272;Groceries / Breakfast Cereals & Spreads / Pancake & Waffle Mixes
14772;Groceries / Canned Dry & Packaged Foods / Canned Food / Canned Fish
14773;Groceries / Canned Dry & Packaged Foods / Canned Food / Canned Fruit
14774;Groceries / Canned Dry & Packaged Foods / Canned Food / Canned Meat
14775;Groceries / Canned Dry & Packaged Foods / Canned Food / Canned Soup & Pasta
14776;Groceries / Canned Dry & Packaged Foods / Canned Food / Canned Vegetables
8848;Groceries / Canned Dry & Packaged Foods / Condiments & Pickles
14768;Groceries / Canned Dry & Packaged Foods / Dried Goods / Chinese Dried Goods
14769;Groceries / Canned Dry & Packaged Foods / Dried Goods / Cooked Meat
14770;Groceries / Canned Dry & Packaged Foods / Dried Goods / Dried Fruit Nuts
14771;Groceries / Canned Dry & Packaged Foods / Dried Goods / Seaweed
14764;Groceries / Canned Dry & Packaged Foods / Grains, Beans &Pulses / Beans & Chickpeas
14765;Groceries / Canned Dry & Packaged Foods / Grains, Beans &Pulses / Cous Cous
14766;Groceries / Canned Dry & Packaged Foods / Grains, Beans &Pulses / Grains
14767;Groceries / Canned Dry & Packaged Foods / Grains, Beans &Pulses / Lentils
8850;Groceries / Canned Dry & Packaged Foods / Herbs, Spices, & Seasonings
14759;Groceries / Canned Dry & Packaged Foods / Instant & Ready to Eat / Instant Noodles
14760;Groceries / Canned Dry & Packaged Foods / Instant & Ready to Eat / Instant Pasta
14762;Groceries / Canned Dry & Packaged Foods / Instant & Ready to Eat / Instant Porridge
14761;Groceries / Canned Dry & Packaged Foods / Instant & Ready to Eat / Instant Soup
14763;Groceries / Canned Dry & Packaged Foods / Instant & Ready to Eat / Ready to Eat
14757;Groceries / Canned Dry & Packaged Foods / Jarred Food / Olives Pickles Chutneys
14758;Groceries / Canned Dry & Packaged Foods / Jarred Food / Other Jarred Food
14754;Groceries / Canned Dry & Packaged Foods / Noodles, Pasta & Rice / Noodles
14755;Groceries / Canned Dry & Packaged Foods / Noodles, Pasta & Rice / Pasta
14756;Groceries / Canned Dry & Packaged Foods / Noodles, Pasta & Rice / Rice
8851;Groceries / Canned Dry & Packaged Foods / Package Meals
8852;Groceries / Canned Dry & Packaged Foods / Pasta & Noodles
8849;Groceries / Canned Dry & Packaged Foods / Rice, Grains, & Dried Beans
8853;Groceries / Canned Dry & Packaged Foods / Sauces, Gravies, Marinades
10003477;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Chocolate Biscuits
10003478;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Cookies
10003208;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Crackers
10003207;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Crispbread & Oatcakes
10003479;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Festive Cookies
10003209;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Rice Crackers & Corn Cakes
10003480;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Sandwich & Filled Biscuits
10003481;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Sticks & Shapes
10003482;Groceries / Chocolate, Snacks & Sweets / Biscuits & Crackers / Wafers
10003215;Groceries / Chocolate, Snacks & Sweets / Chocolate / Advent Calendars
10003210;Groceries / Chocolate, Snacks & Sweets / Chocolate / Boxed & Tin Chocolates
10003216;Groceries / Chocolate, Snacks & Sweets / Chocolate / Easter Eggs
10003212;Groceries / Chocolate, Snacks & Sweets / Chocolate / Individual Bar & Pack
10003213;Groceries / Chocolate, Snacks & Sweets / Chocolate / Large Block Chocolate
10003214;Groceries / Chocolate, Snacks & Sweets / Chocolate / Multipacks & Sharing Bags
10003050;Groceries / Chocolate, Snacks & Sweets / Mints
10003204;Groceries / Chocolate, Snacks & Sweets / Snacks / Cake & Roll
10003205;Groceries / Chocolate, Snacks & Sweets / Snacks / Compote & Dessert
10003192;Groceries / Chocolate, Snacks & Sweets / Snacks / Corn Snacks
10003193;Groceries / Chocolate, Snacks & Sweets / Snacks / Dips
10003475;Groceries / Chocolate, Snacks & Sweets / Snacks / Dried Fruit, Nuts & Seeds / Dried Fruit
10003476;Groceries / Chocolate, Snacks & Sweets / Snacks / Dried Fruit, Nuts & Seeds / Nuts, Peas & Seeds
10003194;Groceries / Chocolate, Snacks & Sweets / Snacks / Fruit & Vegetable Chips
10003195;Groceries / Chocolate, Snacks & Sweets / Snacks / Indian Snacks
10003198;Groceries / Chocolate, Snacks & Sweets / Snacks / Popcorn
10003199;Groceries / Chocolate, Snacks & Sweets / Snacks / Potato Chips & Crisps
10003200;Groceries / Chocolate, Snacks & Sweets / Snacks / Prawn & Fish Snacks
10003201;Groceries / Chocolate, Snacks & Sweets / Snacks / Pretzels & Savoury Snacks
10003203;Groceries / Chocolate, Snacks & Sweets / Snacks / Pudding, Jelly & Nata De Coco
10003202;Groceries / Chocolate, Snacks & Sweets / Snacks / Seaweed
10003219;Groceries / Chocolate, Snacks & Sweets / Sweets / Chewy Candy & Laces
10003222;Groceries / Chocolate, Snacks & Sweets / Sweets / Gifting & Festive Sweets
10003217;Groceries / Chocolate, Snacks & Sweets / Sweets / Gummy Sweets
10003223;Groceries / Chocolate, Snacks & Sweets / Sweets / Indian Sweets
10003218;Groceries / Chocolate, Snacks & Sweets / Sweets / Lollipops & Hard Candy
10003220;Groceries / Chocolate, Snacks & Sweets / Sweets / Marshmallows & Mochi Sweets
10003221;Groceries / Chocolate, Snacks & Sweets / Sweets / Toffee, Fudge & Nougat
10003106;Groceries / Dairy & Chilled / Butter, Spreads & Margarine / Butter
10003107;Groceries / Dairy & Chilled / Butter, Spreads & Margarine / Spreads & Margarine
10003150;Groceries / Dairy & Chilled / Fresh Cream / Cooking Cream
10003152;Groceries / Dairy & Chilled / Fresh Cream / Thickened Cream
10003149;Groceries / Dairy & Chilled / Fresh Cream / Butter Milk
10003151;Groceries / Dairy & Chilled / Fresh Cream / Sour Cream
10100621;Groceries / Dairy & Chilled / Fresh Cream / Whipping Cream
10003145;Groceries / Dairy & Chilled / Fresh Milk / Cows Milk
10003148;Groceries / Dairy & Chilled / Fresh Milk / Flavoured Milk
10003146;Groceries / Dairy & Chilled / Fresh Milk / Goats Milk
10003147;Groceries / Dairy & Chilled / Fresh Milk / Soy & Dairy Free Milk
10100620;Groceries / Dairy & Chilled / Fresh Milk / Cultured Milk
10003116;Groceries / Dairy & Chilled / Hot Pot Ingredients / Fishballs & Fishcakes
10003117;Groceries / Dairy & Chilled / Hot Pot Ingredients / Fresh Noodles
10003118;Groceries / Dairy & Chilled / Hot Pot Ingredients / Tofu
10100619;Groceries / Dairy & Chilled / Hot Pot Ingredients / Beancurd Skin
10003034;Groceries / Dairy & Chilled / Kimchi, Pickles & Chutney
10003136;Groceries / Dairy & Chilled / Cheese / Artisanal Cheese
10003137;Groceries / Dairy & Chilled / Cheese / Blue Cheese
10003138;Groceries / Dairy & Chilled / Cheese / Brie & Camembert
10003139;Groceries / Dairy & Chilled / Cheese / Cheese Spread & Snacks
10003140;Groceries / Dairy & Chilled / Cheese / Cream & Cottage Cheese
10003141;Groceries / Dairy & Chilled / Cheese / Feta & Goats Cheese
10003142;Groceries / Dairy & Chilled / Cheese / Hard Cheese
10003143;Groceries / Dairy & Chilled / Cheese / Sliced & Grated Cheese
10003144;Groceries / Dairy & Chilled / Cheese / Soft & Semi Soft Cheese
10003123;Groceries / Dairy & Chilled / Chilled Cooking Ingredients / Garlic & Shallots
10003121;Groceries / Dairy & Chilled / Chilled Cooking Ingredients / Pastes, Sauces & Marinades
10003122;Groceries / Dairy & Chilled / Chilled Cooking Ingredients / Pastry & Dumpling Skins
10003125;Groceries / Dairy & Chilled / Chilled Cooking Ingredients / Stock, Gravy & Broth
10003108;Groceries / Dairy & Chilled / Chilled Desserts / Cakes
10003110;Groceries / Dairy & Chilled / Chilled Desserts / Jellies, Puddings & Custards
10003111;Groceries / Dairy & Chilled / Chilled Desserts / Sweet Pastries
10003157;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Chilled Tea & Coffee
10100622;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Cold Pressed Juice
10003402;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Apple Juice
10003403;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Fresh Coconut Water
10003404;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Fruit Juice
10003405;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Juice Drinks
10003406;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Orange Juice
10003407;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Fresh Fruit Juice / Tomato & Vegetable Juice
10003159;Groceries / Dairy & Chilled / Chilled Juice and Drinks / Smoothies & Shakes
10003126;Groceries / Dairy & Chilled / Deli & Cooked Meat / Antipasti
10003127;Groceries / Dairy & Chilled / Deli & Cooked Meat / Bacon & Sausages
10003128;Groceries / Dairy & Chilled / Deli & Cooked Meat / Cured Meats
10003129;Groceries / Dairy & Chilled / Deli & Cooked Meat / Deli Seafood
10003130;Groceries / Dairy & Chilled / Deli & Cooked Meat / Fresh Sliced Ham
10003131;Groceries / Dairy & Chilled / Deli & Cooked Meat / Pate & Foie Gras
10003132;Groceries / Dairy & Chilled / Deli & Cooked Meat / Sliced & Cooked Meat
10003133;Groceries / Dairy & Chilled / Dips, Dressings & Sauces / Dips
10003134;Groceries / Dairy & Chilled / Dips, Dressings & Sauces / Dressings & Sauces
10003038;Groceries / Dairy & Chilled / Eggs
10003113;Groceries / Dairy & Chilled / Ready Meals & Ready to Cook / Dim Sum
10003400;Groceries / Dairy & Chilled / Ready Meals & Ready to Cook / Fresh Pasta & Sauces / Fresh Pasta
10003401;Groceries / Dairy & Chilled / Ready Meals & Ready to Cook / Fresh Pasta & Sauces / Fresh Pasta Sauce
10003115;Groceries / Dairy & Chilled / Ready Meals & Ready to Cook / Fresh Soups & Miso
10003112;Groceries / Dairy & Chilled / Ready Meals & Ready to Cook / Chilled Ready Meals
10003153;Groceries / Dairy & Chilled / Yoghurt / Flavoured Yoghurt
10003154;Groceries / Dairy & Chilled / Yoghurt / Kids Yoghurt
10003155;Groceries / Dairy & Chilled / Yoghurt / Natural Yoghurt
10003156;Groceries / Dairy & Chilled / Yoghurt / Yoghurt Drinks
14470;Groceries / Drinks / Asian Drinks
10003069;Groceries / Drinks / Chocolate, Malt & Hot Cereals / Hot Chocolate
10003070;Groceries / Drinks / Chocolate, Malt & Hot Cereals / Instant Cereals & Oats
10003071;Groceries / Drinks / Chocolate, Malt & Hot Cereals / Malted Drinks
10100564;Groceries / Drinks / Chocolate, Malt & Hot Cereals / Ready To Drink
10003359;Groceries / Drinks / Coffee / 3-in-1 Coffee
10003360;Groceries / Drinks / Coffee / Coffee Beans
10003361;Groceries / Drinks / Coffee / Coffee Capsules
10003362;Groceries / Drinks / Coffee / Coffee Filters
10003363;Groceries / Drinks / Coffee / Ground Coffee
10003364;Groceries / Drinks / Coffee / Instant Coffee
10003365;Groceries / Drinks / Coffee / Ready To Drink Coffee
8856;Groceries / Drinks / Cordials & Syrups
10003073;Groceries / Drinks / Iced Tea / Black Tea
10003074;Groceries / Drinks / Iced Tea / Chrysanthemum
10003075;Groceries / Drinks / Iced Tea / Green Tea
10003076;Groceries / Drinks / Iced Tea / Milk Tea
10003077;Groceries / Drinks / Iced Tea / Oolong Tea
10100566;Groceries / Drinks / Juices / Apple Juice
14794;Groceries / Drinks / Juices / Coconut Water
10100571;Groceries / Drinks / Juices / Cranberry & Pomegranate
14793;Groceries / Drinks / Juices / Juice Drinks
10100570;Groceries / Drinks / Juices / Lemon & Lime
10100569;Groceries / Drinks / Juices / Mixed Juice
10100567;Groceries / Drinks / Juices / Orange Juice
10100568;Groceries / Drinks / Juices / Summer Berries & Grape
10100572;Groceries / Drinks / Juices / Tomato & Vegetable
10100573;Groceries / Drinks / Juices / Tropical & Exotic
8900;Groceries / Drinks / Powdered Drink Mixes
10003080;Groceries / Drinks / Soft Drinks / Cola
10003082;Groceries / Drinks / Soft Drinks / Lemon Lime
10003396;Groceries / Drinks / Soft Drinks / Mixers / Bitter Lemon
10003397;Groceries / Drinks / Soft Drinks / Mixers / Ginger Ale
10003398;Groceries / Drinks / Soft Drinks / Mixers / Soda Water
10003399;Groceries / Drinks / Soft Drinks / Mixers / Tonic Water
10003083;Groceries / Drinks / Soft Drinks / Sarsaparilla & Root Beer
10003081;Groceries / Drinks / Soft Drinks / Sparkling Flavoured Drinks
10003078;Groceries / Drinks / Sports & Energy Drinks / Energy Drinks
